text
text
text
4.448920000000000097e-01 1.907999999999999974e-01
4.460052999999999934e-01 2.136000000000000121e-01
4.471214000000000022e-01 2.446000000000000119e-01
4.482404000000000388e-01 2.674000000000000266e-01
4.493620999999999865e-01 2.642999999999999794e-01
4.504866000000000148e-01 2.657999999999999807e-01
4.516140000000000154e-01 2.660000000000000142e-01
4.527440999999999827e-01 2.484000000000000097e-01
4.538770999999999778e-01 2.386000000000000065e-01
4.550128999999999979e-01 2.447000000000000008e-01
4.561515999999999349e-01 2.636999999999999900e-01
4.572930999999999524e-01 2.706999999999999962e-01
4.584374999999999978e-01 2.356999999999999929e-01
4.595846999999999571e-01 1.884000000000000119e-01
4.607349000000000028e-01 1.680000000000000104e-01
4.618879000000000179e-01 1.522000000000000020e-01
4.630437000000000025e-01 1.120000000000000023e-01
4.642024999999999624e-01 7.610000000000000098e-02
4.653642000000000056e-01 5.190000000000000169e-02
4.665287000000000184e-01 3.219999999999999946e-02
4.676962000000000619e-01 2.270000000000000143e-02
4.688666000000000222e-01 2.759999999999999953e-02
4.700399999999999578e-01 4.329999999999999821e-02
4.712162000000000295e-01 6.679999999999999827e-02
4.723954999999999682e-01 9.639999999999999958e-02
4.735775999999999875e-01 1.587000000000000077e-01
4.747627999999999848e-01 2.626999999999999891e-01
4.759509000000000101e-01 3.388999999999999790e-01
4.771419000000000077e-01 3.652000000000000246e-01
4.783359999999999834e-01 3.701999999999999735e-01
4.795329999999999870e-01 3.739000000000000101e-01
4.807329999999999659e-01 3.785999999999999921e-01
4.819360999999999784e-01 3.741999999999999771e-01
4.831421000000000188e-01 3.533999999999999919e-01
4.843511999999999817e-01 3.163000000000000256e-01
4.855632999999999755e-01 3.009000000000000008e-01
4.867783999999999445e-01 3.115999999999999881e-01
4.879966000000000581e-01 3.382000000000000006e-01
4.892177999999999805e-01 3.690999999999999837e-01
4.904419999999999891e-01 3.617000000000000215e-01
4.916694000000000342e-01 3.196999999999999842e-01
4.928997999999999435e-01 3.039000000000000035e-01
4.941332999999999420e-01 3.120999999999999885e-01
4.953698000000000268e-01 3.269000000000000239e-01
4.966095000000000370e-01 3.209000000000000186e-01
4.978523000000000254e-01 2.862999999999999989e-01
4.990980999999999890e-01 2.504000000000000115e-01
5.003470999999999336e-01 2.147000000000000020e-01
5.015993000000000812e-01 1.885000000000000009e-01
5.028544999999999821e-01 1.794000000000000039e-01
5.041128999999999749e-01 1.698999999999999955e-01
5.053744000000000014e-01 1.582999999999999963e-01
5.066391000000000089e-01 1.549999999999999989e-01
5.079069999999999974e-01 1.423000000000000098e-01
5.091780000000000195e-01 1.205999999999999989e-01
5.104522999999999699e-01 1.154000000000000026e-01
5.117296999999999541e-01 1.142999999999999988e-01
5.130103000000000302e-01 1.063000000000000056e-01
5.142940999999999763e-01 1.040999999999999981e-01
5.155811000000000144e-01 1.213999999999999940e-01
5.168712999999999225e-01 1.854999999999999982e-01
5.181647999999999810e-01 2.716000000000000081e-01
5.194615000000000204e-01 3.170000000000000040e-01
5.207614999999999883e-01 3.309000000000000274e-01
5.220647000000000482e-01 3.512000000000000122e-01
5.233712000000000364e-01 3.406000000000000139e-01
5.246809000000000056e-01 2.993000000000000105e-01
5.259939000000000142e-01 2.589000000000000190e-01
5.273101999999999512e-01 2.434000000000000052e-01
5.286297999999999275e-01 2.692999999999999838e-01
5.299527000000000543e-01 3.163000000000000256e-01
5.312788999999999984e-01 3.538000000000000034e-01
5.326083999999999818e-01 3.623999999999999999e-01
5.339412999999999521e-01 3.667000000000000259e-01
5.352774999999999617e-01 3.456000000000000183e-01
5.366170000000000107e-01 3.084999999999999964e-01
5.379599000000000464e-01 2.888999999999999901e-01
5.393061000000000105e-01 2.757999999999999896e-01
5.406556999999999613e-01 2.765000000000000235e-01
5.420087000000000099e-01 2.899999999999999800e-01
5.433650999999999343e-01 2.943000000000000060e-01
5.447248999999999564e-01 2.864999999999999769e-01
5.460881000000000762e-01 2.600999999999999979e-01
5.474546999999999608e-01 2.422999999999999876e-01
5.488247000000000542e-01 2.331999999999999906e-01
5.501981000000000233e-01 2.036999999999999922e-01
5.515750000000000375e-01 1.826000000000000123e-01
5.529553000000000385e-01 1.824000000000000066e-01
5.543390999999999735e-01 1.962000000000000133e-01
5.557263000000000064e-01 2.030000000000000138e-01
5.571169999999999733e-01 2.054999999999999882e-01
5.585111999999999854e-01 2.232999999999999985e-01
5.599089000000000427e-01 2.381000000000000061e-01
5.613100000000000867e-01 2.200000000000000011e-01
5.627147000000000121e-01 1.950999999999999956e-01
5.641228999999999827e-01 2.195000000000000007e-01
5.655345999999999984e-01 2.944999999999999840e-01
5.669499000000000066e-01 3.649999999999999911e-01
5.683686999999999490e-01 3.948999999999999733e-01
5.697909999999999364e-01 4.032000000000000028e-01
5.712169000000000274e-01 4.000000000000000222e-01
5.726463999999999999e-01 3.650999999999999801e-01
5.740794000000000175e-01 3.276999999999999913e-01
5.755160999999999749e-01 3.292999999999999816e-01
5.769562999999999775e-01 3.259000000000000230e-01
5.784000999999999726e-01 3.116999999999999771e-01
5.798476000000000186e-01 3.266000000000000014e-01
5.812985999999999986e-01 3.736999999999999766e-01
5.827533000000000296e-01 4.106000000000000205e-01
5.842117000000000004e-01 3.915000000000000147e-01
5.856736999999999638e-01 3.488999999999999879e-01
5.871393000000000306e-01 3.296000000000000041e-01
5.886086000000000373e-01 3.185000000000000053e-01
5.900815999999999839e-01 2.998000000000000109e-01
5.915582999999999814e-01 2.867999999999999994e-01
5.930386999999999187e-01 3.004999999999999893e-01
5.945228000000000179e-01 3.257999999999999785e-01
5.960105999999999460e-01 3.350000000000000200e-01
5.975020999999999249e-01 3.341999999999999971e-01
5.989972999999999548e-01 3.200000000000000067e-01
6.004962999999999829e-01 2.834999999999999742e-01
6.019991000000000092e-01 2.771000000000000130e-01
6.035055999999999754e-01 3.044000000000000039e-01
6.050157999999999925e-01 3.269000000000000239e-01
6.065298999999999552e-01 3.493999999999999884e-01
6.080476999999999688e-01 3.612000000000000210e-01
6.095694000000000390e-01 3.578000000000000069e-01
6.110948000000000491e-01 3.578999999999999959e-01
6.126241000000000048e-01 3.658000000000000140e-01
6.141571999999999587e-01 3.703000000000000180e-01
6.156941000000000219e-01 3.538999999999999924e-01
6.172349000000000308e-01 3.386000000000000121e-01
6.187795000000000378e-01 3.291000000000000036e-01
6.203279999999999905e-01 3.205000000000000071e-01
6.218803999999999998e-01 3.165000000000000036e-01
6.234366000000000074e-01 3.276999999999999913e-01
6.249968000000000190e-01 3.129000000000000115e-01
6.265608000000000288e-01 2.806000000000000161e-01
6.281287999999999316e-01 2.711999999999999966e-01
6.297007000000000021e-01 2.837000000000000077e-01
6.312765000000000182e-01 3.163000000000000256e-01
6.328563000000000383e-01 3.367999999999999883e-01
6.344400000000000039e-01 3.029000000000000026e-01
6.360276999999999736e-01 2.752999999999999892e-01
6.376194000000000583e-01 2.978999999999999981e-01
6.392149999999999777e-01 3.375000000000000222e-01
6.408146999999999593e-01 3.548000000000000043e-01
6.424182999999999977e-01 3.468999999999999861e-01
6.440259000000000400e-01 3.388999999999999790e-01
6.456376000000000337e-01 3.382000000000000006e-01
6.472533000000000314e-01 3.176999999999999824e-01
6.488730999999999804e-01 2.888000000000000012e-01
6.504969000000000445e-01 2.883000000000000007e-01
6.521247999999999490e-01 3.094000000000000083e-01
6.537566999999999684e-01 3.406000000000000139e-01
6.553926999999999392e-01 3.593999999999999972e-01
6.570328999999999198e-01 3.556000000000000272e-01
6.586771000000000154e-01 3.710999999999999854e-01
6.603253999999999513e-01 3.996000000000000107e-01
6.619779000000000080e-01 4.063999999999999835e-01
6.636345000000000161e-01 3.967999999999999861e-01
6.652951999999999755e-01 3.649000000000000021e-01
6.669600999999999447e-01 3.589999999999999858e-01
6.686292000000000346e-01 4.012999999999999901e-01
6.703024000000000759e-01 4.199999999999999845e-01
6.719798999999999634e-01 4.228999999999999981e-01
6.736615000000000242e-01 4.480000000000000093e-01
6.753472999999999837e-01 4.685000000000000275e-01
6.770374000000000114e-01 4.702000000000000068e-01
6.787317000000000489e-01 4.549000000000000266e-01
6.804301999999999850e-01 4.369000000000000106e-01
6.821329999999999893e-01 4.264999999999999902e-01
6.838400000000000034e-01 4.300999999999999823e-01
6.855512999999999746e-01 4.480000000000000093e-01
6.872669000000000139e-01 4.792000000000000148e-01
6.889868000000000103e-01 4.887000000000000233e-01
6.907109999999999639e-01 4.494000000000000217e-01
6.924395000000000966e-01 3.839000000000000190e-01
6.941722999999999644e-01 3.227999999999999758e-01
6.959095000000000697e-01 2.837999999999999967e-01
6.976510000000000211e-01 2.947000000000000175e-01
6.993968999999999880e-01 3.076999999999999735e-01
7.011470999999999121e-01 3.096999999999999753e-01
7.029018000000000210e-01 3.497999999999999998e-01
7.046607999999999761e-01 4.030000000000000249e-01
7.064242000000000576e-01 4.042000000000000037e-01
7.081920000000000437e-01 3.567000000000000171e-01
7.099642999999999926e-01 2.974999999999999867e-01
7.117409999999999570e-01 2.692999999999999838e-01
7.135220999999999369e-01 2.781000000000000139e-01
7.153076999999999908e-01 2.963999999999999968e-01
7.170976999999999490e-01 3.088000000000000189e-01
7.188922999999999286e-01 3.215999999999999970e-01
7.206912999999999236e-01 3.565999999999999726e-01
7.224947999999999926e-01 3.803000000000000269e-01
7.243029000000000828e-01 3.378999999999999782e-01
7.261155000000000248e-01 2.787000000000000033e-01
7.279326000000000407e-01 2.691000000000000059e-01
7.297542000000000195e-01 2.758999999999999786e-01
7.315804000000000196e-01 2.667999999999999816e-01
7.334112000000000409e-01 2.582999999999999741e-01
7.352466000000000834e-01 2.817000000000000060e-01
7.370864999999999778e-01 3.244000000000000217e-01
7.389310999999999519e-01 3.580999999999999739e-01
7.407802999999999471e-01 3.829000000000000181e-01
7.426341000000000747e-01 3.538999999999999924e-01
7.444925000000000015e-01 2.944999999999999840e-01
7.463556000000000079e-01 2.918000000000000038e-01
7.482233000000000356e-01 3.423999999999999821e-01
7.500957999999999792e-01 3.934000000000000274e-01
7.519729000000000552e-01 4.167000000000000148e-01
7.538546999999999887e-01 4.254000000000000004e-01
7.557412000000000019e-01 4.534000000000000252e-01
7.576324999999999310e-01 5.140000000000000124e-01
7.595283999999999924e-01 5.479000000000000536e-01
7.614292000000000282e-01 5.256999999999999451e-01
7.633345999999999743e-01 4.953000000000000180e-01
7.652449000000000057e-01 4.642999999999999905e-01
7.671599000000000057e-01 4.420999999999999930e-01
7.690796999999999217e-01 4.390999999999999903e-01
7.710044000000000342e-01 4.338000000000000189e-01
7.729338000000000042e-01 4.529000000000000248e-01
7.748680999999999486e-01 5.133999999999999675e-01
7.768072000000000310e-01 5.814000000000000279e-01
7.787511000000000294e-01 6.179999999999999938e-01
7.806999999999999496e-01 6.264999999999999458e-01
7.826537000000000077e-01 6.112999999999999545e-01
7.846122999999999292e-01 5.505999999999999783e-01
7.865757999999999361e-01 4.616000000000000103e-01
7.885442000000000284e-01 3.588999999999999968e-01
7.905174999999999841e-01 2.741000000000000103e-01
7.924957999999999725e-01 2.381000000000000061e-01
7.944790000000000463e-01 2.384000000000000008e-01
7.964671999999999308e-01 2.696000000000000063e-01
7.984603000000000117e-01 3.290000000000000147e-01
8.004584999999999617e-01 3.846999999999999864e-01
8.024615999999999971e-01 4.101000000000000201e-01
8.044698000000000127e-01 3.864000000000000212e-01
8.064829999999999499e-01 3.377000000000000002e-01
8.085011999999999199e-01 2.985999999999999766e-01
8.105244999999999811e-01 2.762000000000000011e-01
8.125528000000000750e-01 2.736999999999999988e-01
8.145862000000000380e-01 2.722999999999999865e-01
8.166246999999999812e-01 3.003000000000000114e-01
8.186683000000000154e-01 3.420000000000000262e-01
8.207170999999999772e-01 3.746999999999999775e-01
8.227709000000000827e-01 4.134999999999999787e-01
8.248299000000001158e-01 4.305999999999999828e-01
8.268940000000000179e-01 4.118999999999999884e-01
8.289632999999999585e-01 3.847999999999999754e-01
8.310378000000000487e-01 3.649999999999999911e-01
8.331174999999999553e-01 3.622000000000000219e-01
8.352023999999999004e-01 3.740999999999999881e-01
8.372924999999998841e-01 3.925000000000000155e-01
8.393878000000000172e-01 4.142000000000000126e-01
8.414882999999999669e-01 4.511999999999999900e-01
8.435941999999999608e-01 4.975999999999999868e-01
8.457052999999999932e-01 5.098000000000000309e-01
8.478216000000000641e-01 4.703999999999999848e-01
8.499433000000000682e-01 4.068999999999999839e-01
8.520702999999999472e-01 3.652000000000000246e-01
8.542026000000000341e-01 3.709000000000000075e-01
8.563403000000000542e-01 4.102999999999999980e-01
8.584832000000000019e-01 4.472999999999999754e-01
8.606316000000000521e-01 4.867000000000000215e-01
8.627852999999998662e-01 5.217000000000000526e-01
8.649445000000000050e-01 5.090000000000000080e-01
8.671090000000000186e-01 4.850999999999999757e-01
8.692789000000000765e-01 5.243999999999999773e-01
8.714543000000000150e-01 5.736999999999999877e-01
8.736351000000001088e-01 5.655000000000000027e-01
8.758213999999999722e-01 5.218000000000000416e-01
8.780130999999999908e-01 4.978000000000000203e-01
8.802103999999999484e-01 5.080000000000000071e-01
8.824130999999999503e-01 5.208000000000000407e-01
8.846212999999999438e-01 5.362000000000000099e-01
8.868351000000000983e-01 5.681000000000000494e-01
8.890544000000000224e-01 6.039999999999999813e-01
8.912792999999999966e-01 6.257000000000000339e-01
8.935096999999999623e-01 6.252999999999999670e-01
8.957456999999999780e-01 6.105000000000000426e-01
8.979872999999999328e-01 5.999999999999999778e-01
9.002344999999999375e-01 5.936000000000000165e-01
9.024872999999999923e-01 6.129999999999999893e-01
9.047458000000000444e-01 6.643000000000000016e-01
9.070099000000000355e-01 6.876999999999999780e-01
9.092797000000000240e-01 6.535999999999999588e-01
9.115552000000000099e-01 5.725000000000000089e-01
9.138363999999999931e-01 4.793000000000000038e-01
9.161232999999999738e-01 3.955000000000000182e-01
9.184158999999999518e-01 3.259000000000000230e-01
9.207141999999999271e-01 2.938999999999999946e-01
9.230183000000000693e-01 3.130000000000000004e-01
9.253281000000000978e-01 3.583000000000000074e-01
9.276438000000000184e-01 3.733000000000000207e-01
9.299652000000000474e-01 3.751999999999999780e-01
9.322924000000001321e-01 3.947999999999999843e-01
9.346254999999998869e-01 3.789000000000000146e-01
9.369644000000000306e-01 3.360000000000000209e-01
9.393092000000000663e-01 3.069000000000000061e-01
9.416598000000000468e-01 2.969999999999999862e-01
9.440163000000000304e-01 2.985999999999999766e-01
9.463787000000000171e-01 3.079999999999999960e-01
9.487469999999998960e-01 3.413999999999999813e-01
9.511212000000000000e-01 3.865999999999999992e-01
9.535013999999999434e-01 4.045000000000000262e-01
9.558876000000000595e-01 3.919000000000000261e-01
9.582797000000000676e-01 3.891000000000000014e-01
9.606778000000000262e-01 4.096000000000000196e-01
9.630818999999999352e-01 4.232000000000000206e-01
9.654920000000000169e-01 4.103999999999999870e-01
9.679081000000000490e-01 4.057000000000000051e-01
9.703302999999999789e-01 4.168000000000000038e-01
9.727585999999999178e-01 4.186000000000000276e-01
9.751929000000000292e-01 4.405999999999999917e-01
9.776333000000000384e-01 5.082999999999999741e-01
9.800799000000001149e-01 5.611000000000000432e-01
9.825325000000000308e-01 5.578999999999999515e-01
9.849913000000000141e-01 5.382000000000000117e-01
9.874562000000000062e-01 5.316999999999999504e-01
9.899272999999999545e-01 5.415999999999999703e-01
9.924046000000000811e-01 5.471000000000000307e-01
9.948880999999999419e-01 5.611000000000000432e-01
9.973777999999999810e-01 5.969999999999999751e-01
9.998737999999999237e-01 6.186000000000000387e-01
1.002375999999999934e+00 6.276000000000000467e-01
1.004884399999999900e+00 6.307000000000000384e-01
1.007399099999999992e+00 6.199999999999999956e-01
1.009920199999999824e+00 6.161999999999999700e-01
1.012447499999999945e+00 6.147000000000000242e-01
1.014981099999999969e+00 5.927999999999999936e-01
1.017521099999999956e+00 5.688999999999999613e-01
1.020067499999999905e+00 5.725000000000000089e-01
1.022620199999999979e+00 6.054000000000000492e-01
1.025179300000000016e+00 6.262999999999999678e-01
1.027744800000000014e+00 6.329000000000000181e-01
1.030316699999999974e+00 6.322999999999999732e-01
1.032895099999999955e+00 6.311999999999999833e-01
1.035479900000000120e+00 6.525999999999999579e-01
1.038071199999999861e+00 6.757999999999999563e-01
1.040669000000000066e+00 6.435999999999999499e-01
1.043273300000000070e+00 5.877000000000000002e-01
1.045884100000000094e+00 5.793000000000000371e-01
1.048501399999999917e+00 5.835000000000000187e-01
1.051125300000000040e+00 5.933000000000000496e-01
1.053755699999999962e+00 6.203999999999999515e-01
1.056392699999999962e+00 6.629000000000000448e-01
1.059036399999999878e+00 7.036000000000000032e-01
1.061686600000000036e+00 7.236000000000000210e-01
1.064343499999999887e+00 7.310999999999999721e-01
1.067007000000000039e+00 7.261999999999999567e-01
1.069677200000000106e+00 7.234000000000000430e-01
1.072354099999999866e+00 7.234000000000000430e-01
1.075037599999999927e+00 7.135000000000000231e-01
1.077727899999999961e+00 7.181999999999999496e-01
1.080424899999999910e+00 7.260999999999999677e-01
1.083128700000000055e+00 6.985000000000000098e-01
1.085839199999999893e+00 6.297000000000000375e-01
1.088556500000000149e+00 5.523000000000000131e-01
1.091280600000000156e+00 5.013999999999999568e-01
1.094011599999999973e+00 4.375999999999999890e-01
1.096749300000000149e+00 3.840000000000000080e-01
1.099493999999999971e+00 3.380000000000000226e-01
1.102245399999999931e+00 3.180999999999999939e-01
1.105003799999999980e+00 3.411000000000000143e-01
1.107769100000000062e+00 3.689000000000000057e-01
1.110541299999999953e+00 3.997999999999999887e-01
1.113320399999999877e+00 4.461999999999999855e-01
1.116106500000000112e+00 4.945999999999999841e-01
1.118899599999999994e+00 5.194999999999999618e-01
1.121699599999999908e+00 5.279000000000000359e-01
1.124506699999999970e+00 5.120999999999999996e-01
1.127320700000000064e+00 5.010000000000000009e-01
1.130141899999999922e+00 5.030999999999999917e-01
1.132970000000000033e+00 4.964999999999999969e-01
1.135805299999999907e+00 5.008000000000000229e-01
1.138647600000000093e+00 5.141000000000000014e-01
1.141497100000000042e+00 5.202999999999999847e-01
1.144353699999999918e+00 5.482000000000000206e-01
1.147217500000000001e+00 5.651000000000000467e-01
1.150088400000000011e+00 5.342999999999999972e-01
1.152966500000000005e+00 5.118000000000000327e-01
1.155851799999999985e+00 5.288000000000000478e-01
1.158744299999999949e+00 5.316999999999999504e-01
1.161644100000000179e+00 5.310000000000000275e-01
1.164551099999999950e+00 5.474999999999999867e-01
1.167465399999999986e+00 5.504000000000000004e-01
1.170386900000000008e+00 5.633000000000000229e-01
1.173315799999999909e+00 5.899999999999999689e-01
1.176252100000000134e+00 5.835000000000000187e-01
1.179195600000000121e+00 5.423000000000000043e-01
1.182146600000000047e+00 5.385999999999999677e-01
1.185104900000000017e+00 5.786999999999999922e-01
1.188070600000000088e+00 5.938999999999999835e-01
1.191043800000000097e+00 5.769999999999999574e-01
1.194024399999999986e+00 5.383999999999999897e-01
1.197012399999999976e+00 5.008000000000000229e-01
1.200007899999999905e+00 4.832000000000000184e-01
1.203011000000000053e+00 4.736000000000000210e-01
1.206021500000000080e+00 4.600000000000000200e-01
1.209039600000000103e+00 4.646000000000000130e-01
1.212065200000000065e+00 4.852000000000000202e-01
1.215098400000000023e+00 4.853000000000000091e-01
1.218139199999999978e+00 4.801000000000000267e-01
1.221187599999999929e+00 4.924999999999999933e-01
1.224243599999999876e+00 5.060000000000000053e-01
1.227307200000000043e+00 5.158000000000000362e-01
1.230378600000000100e+00 5.406999999999999584e-01
1.233457599999999932e+00 5.480000000000000426e-01
1.236544300000000041e+00 5.342000000000000082e-01
1.239638800000000041e+00 5.252000000000000002e-01
